,ts_3,ts_4,len_captured,len_original,total_length,fragment_offset,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
233,1742907652.9999996631,914253.00289183755973,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1529596181.3308998868,3083731665.3662057365,7.9999999547234296768,5839.999753249341776
234,1742907664.0000001154,136316.00576312994318,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1678999985.6277700852,1835309311.1581657504,7.9999999547234296768,5839.999753249341776
235,1742907734.9999981291,831394.9835432039009,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2824159444.8394712666,2817542716.7568741639,7.9999999547234296768,5839.999753249341776
236,1742907809.0000009069,359035.00060425098692,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3972028322.011549062,3584671102.3508632397,7.9999999547234296768,5839.999753249341776
237,1742907872.000010525,812914.98286683259914,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,675132291.9834965735,3602778873.7092058542,7.9999999547234296768,5839.999753249341776
238,1742907936.0000110354,123414.98339314001768,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1656059488.2059978828,2894952806.5558059902,7.9999999547234296768,5839.999753249341776
239,1742908008.0000086924,700755.9920722273092,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2814565579.2663834593,112450758.28104869265,7.9999999547234296768,5839.999753249341776
240,1742908068.9999898532,84114.99054212986667,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3742657563.2515158653,4217105177.1908883494,7.9999999547234296768,5839.999753249341776
241,1742908129.0000034583,431513.9985339380579,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,403289141.78002380708,1518549048.0062780329,7.9999999547234296768,5839.999753249341776
242,1742908189.0000170636,600893.0000101824421,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1343471901.5538011102,3587253395.6884707962,7.9999999547234296768,5839.999753249341776
243,1742908251.0000124531,923753.01182691612786,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2317032286.5916085124,1691982464.4612531239,7.9999999547234296768,5839.999753249341776
244,1742908314.9999896269,303932.99772877025472,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3317733785.9153595585,3088842427.5649049596,7.9999999547234296768,5839.999753249341776
245,1742907593.9999988279,622122.0003577987916,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3424553477.8612931883,440505175.7371971265,5.0000000154193654637,-0.0003508984923108471321
246,1742907593.9999988279,622122.0003577987916,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3424553477.8612931883,440505175.7371971265,5.0000000154193654637,-0.0003508984923108471321
247,1742907652.9999996631,929712.99487029945124,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3083731667.4314244813,1529596141.3554151726,5.0000000154193654637,1025.9992494602077855
248,1742907664.0000001154,136978.98560706021533,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3083732039.338573273,1529596141.3554151726,5.0000000154193654637,-0.0003508984923108471321
249,1742907664.0000001154,150913.00071558778524,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1835309324.6726879607,1678999972.6920390554,5.0000000154193654637,1025.9992494602077855
250,1742907673.9999994659,351345.0046164840483,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1835309361.8634028398,1678999972.6920390554,5.0000000154193654637,-0.0003508984923108471321
251,1742907734.9999981291,846502.9961184870194,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,2817542733.1831751515,2824159442.9547575456,5.0000000154193654637,1025.9992494602077855
252,1742907746.000002957,62008.98715683325574,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,2817543253.8531834597,2824159442.9547575456,5.0000000154193654637,-0.0003508984923108471321
253,1742907809.0000009069,375786.00164670942337,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3584671108.9191222386,3972028398.9192312593,5.0000000154193654637,1025.9992494602077855
254,1742907872.000010525,829841.0118246708968,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3602778821.7052070268,675132316.35384081013,5.0000000154193654637,1025.9992494602077855
255,1742907936.0000110354,138645.00541900291574,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,2894952788.8076809736,1656059512.239675848,5.0000000154193654637,1025.9992494602077855
256,1742907945.9999899664,324622.99419233951605,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,2894952863.1891107317,1656059512.239675848,5.0000000154193654637,-0.0003508984923108471321
257,1742908008.0000086924,715674.00034686795834,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,112450759.57058996195,2814565550.3995890254,5.0000000154193654637,1025.9992494602077855
258,1742908068.9999898532,98954.01212431325135,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,4217105165.9536303664,3742657634.933289607,5.0000000154193654637,1025.9992494602077855
259,1742908129.0000034583,446888.00081410457895,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1518549051.3831939967,403289234.64003055822,5.0000000154193654637,1025.9992494602077855
260,1742908129.0000034583,465981.99893673532927,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1518549646.4346320633,403289234.64003055822,5.0000000154193654637,1025.9992494602077855
261,1742908129.0000034583,466463.99981311430247,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1518549646.4346320633,403289234.64003055822,5.0000000154193654637,1025.9992494602077855
262,1742908189.0000170636,616621.00402078080054,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3587253334.6346121235,1343471922.546928008,5.0000000154193654637,1025.9992494602077855
263,1742908251.0000124531,938316.99690268276265,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1691982445.9963577391,2317032273.6653998515,5.0000000154193654637,1025.9992494602077855
264,1742908251.0000124531,957365.0010347937143,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1691982594.7592172557,2317032273.6653998515,5.0000000154193654637,1025.9992494602077855
265,1742908251.0000124531,957997.9937586912872,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1691982594.7592172557,2317032273.6653998515,5.0000000154193654637,1025.9992494602077855
266,1742908314.9999896269,320693.9944779062576,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3088842415.470118743,3317733737.2109297747,5.0000000154193654637,1025.9992494602077855
267,1742908314.9999896269,477375.0006418276955,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3088842415.470118743,3317733737.2109297747,5.0000000154193654637,1025.9992494602077855
268,1742908314.9999896269,809951.99435134504523,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3088842489.8515485013,3317733737.2109297747,5.0000000154193654637,1025.9992494602077855
269,1742907664.0000001154,168810.98333716635449,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,1835309324.6726879607,1678999972.6920390554,5.0000000154193654637,1025.9992494602077855
270,1742907664.0000001154,168810.98333716635449,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,1835309324.6726879607,1678999972.6920390554,5.0000000154193654637,1025.9992494602077855
271,1742907809.0000009069,376059.99908052481112,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3584671108.9191222386,3972028398.9192312593,5.0000000154193654637,1025.9992494602077855
272,1742907936.0000110354,139213.00887474256555,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,2894952788.8076809736,1656059512.239675848,5.0000000154193654637,1025.9992494602077855
273,1742908068.9999898532,100262.00701976016259,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,4217105165.9536303664,3742657634.933289607,5.0000000154193654637,1025.9992494602077855
274,1742908189.0000170636,616724.0010189687142,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3587253334.6346121235,1343471922.546928008,5.0000000154193654637,1025.9992494602077855
275,1742908314.9999896269,809898.99306129870513,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3088842415.470118743,3317733737.2109297747,5.0000000154193654637,1025.9992494602077855
276,1742907623.0000001531,355244.9961718478744,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,440505146.34530232218,3424553376.8054386764,5.0000000154193654637,1459.9992699656791579
277,1742907623.0000001531,355244.9961718478744,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,440505146.34530232218,3424553376.8054386764,5.0000000154193654637,1459.9992699656791579
278,1742907652.9999996631,951572.9870830024862,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1529596181.3308998868,3083731985.7499945217,5.0000000154193654637,1727.9999996158330386
279,1742907664.0000001154,168951.98806538425859,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1678999985.6277700852,1835309378.7391211973,5.0000000154193654637,1459.9992699656791579
280,1742907678.0000009562,78896.99120988782144,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1529596181.3308998868,3083731985.7499945217,5.0000000154193654637,1727.9999996158330386
281,1742907707.0000022814,243598.998096748136,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1678999985.6277700852,1835309378.7391211973,5.0000000154193654637,1459.9992699656791579
282,1742907734.9999981291,851914.00533327630046,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2824159444.8394712666,2817543277.4285045378,5.0000000154193654637,1727.9999996158330386
283,1742907774.0000046388,692593.00336641882626,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2824159444.8394712666,2817543277.4285045378,5.0000000154193654637,1727.9999996158330386
284,1742907809.0000009069,376172.00423705015356,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3972028322.011549062,3584671262.5427576324,5.0000000154193654637,1459.9992699656791579
285,1742907811.9999969199,786493.9943515157411,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3972028322.011549062,3584671262.5427576324,5.0000000154193654637,1459.9992699656791579
286,1742907872.000010525,835811.9867104487949,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,675132291.9834965735,3602779194.0929946394,5.0000000154193654637,1727.9999996158330386
287,1742907872.000010525,882516.01589942952603,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,675132291.9834965735,3602779194.0929946394,5.0000000154193654637,1727.9999996158330386
288,1742907936.0000110354,139331.99556866383713,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1656059488.2059978828,2894952886.6517531865,5.0000000154193654637,1459.9992699656791579
289,1742907952.0000053288,428875.99929612447366,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1656059488.2059978828,2894952886.6517531865,5.0000000154193654637,1459.9992699656791579
290,1742908008.0000086924,722047.99800394443594,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2814565579.2663834593,112450918.472943085246,5.0000000154193654637,1727.9999996158330386
291,1742908008.0000086924,922796.00019893098136,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2814565579.2663834593,112450918.472943085246,5.0000000154193654637,1727.9999996158330386
292,1742908068.9999898532,100391.98555607600892,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3742657563.2515158653,4217105177.1908883494,5.0000000154193654637,1459.9992699656791579
293,1742908068.9999898532,466437.00110023262826,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3742657563.2515158653,4217105177.1908883494,5.0000000154193654637,1459.9992699656791579
294,1742908129.0000034583,450650.0018105321382,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,403289141.78002380708,1518549048.0062780329,5.0000000154193654637,1459.9992699656791579
295,1742908129.0000034583,452491.998442998919,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,403289141.78002380708,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
296,1742908129.0000034583,466111.9989414933525,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,403289141.78002380708,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
297,1742908129.0000034583,466571.99895832943469,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,403289141.78002380708,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
298,1742908189.0000170636,616931.9958741554289,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1343471901.5538011102,3587253395.6884707962,5.0000000154193654637,1459.9992699656791579
299,1742908189.0000170636,983042.01356753527756,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1343471901.5538011102,3587253395.6884707962,5.0000000154193654637,1459.9992699656791579
300,1742908251.0000124531,942768.0060823358722,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2317032286.5916085124,1691982464.4612531239,5.0000000154193654637,1459.9992699656791579
301,1742908251.0000124531,943791.9992499129586,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2317032286.5916085124,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
302,1742908251.0000124531,957471.9997506034028,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2317032286.5916085124,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
303,1742908251.0000124531,958092.00836067238436,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2317032286.5916085124,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
304,1742908314.9999896269,461493.99963121141445,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3317733785.9153595585,3088842427.5649049596,5.0000000154193654637,1459.9992699656791579
305,1742908314.9999896269,810059.98920287174207,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3317733785.9153595585,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
306,1742908314.9999896269,810122.9861995956486,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3317733785.9153595585,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
307,1742907583.9999994775,743496.99835961282474,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,4126494898.3249194047,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
308,1742907583.9999994775,743496.99835961282474,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,4126494898.3249194047,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
309,1742907583.9999994775,743496.99835961282474,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,4126494898.3249194047,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
310,1742907583.9999994775,743496.99835961282474,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,4126494898.3249194047,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
311,1742907584.9999991208,563771.9982221783661,521.0000047952209806,521.0000047952209806,487.00000211973945488,63.999999994651363164,12456530.763569175964,442433245.3781055971,5.0000000154193654637,513.0002596264318413
312,1742907584.9999991208,563771.9982221783661,521.0000047952209806,521.0000047952209806,487.00000211973945488,63.999999994651363164,12456530.763569175964,442433245.3781055971,5.0000000154193654637,513.0002596264318413
313,1742907585.9999987641,778180.00521081178755,521.0000047952209806,521.0000047952209806,487.00000211973945488,63.999999994651363164,12456530.763569175964,442433245.3781055971,5.0000000154193654637,513.0002596264318413
314,1742907924.0000036471,829334.01309422113684,310.0000042698943979,310.0000042698943979,276.0000007095339732,63.999999994651363164,72550626.73105266178,3013884314.9974923679,7.9999999547234296768,1174.0007651146631762
315,1742907924.0000036471,829334.01309422113684,310.0000042698943979,310.0000042698943979,276.0000007095339732,63.999999994651363164,72550626.73105266178,3013884314.9974923679,7.9999999547234296768,1174.0007651146631762
316,1742908124.9999932168,116374.98313547475985,310.0000042698943979,310.0000042698943979,276.0000007095339732,63.999999994651363164,72580230.54009647388,3013906661.7667601255,7.9999999547234296768,1174.0007651146631762
317,1742907936.0000110354,862870.98297775575065,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,490521748.68340939528,1667103622.0147799269,5.0000000154193654637,64767.99928113813386
318,1742907936.0000110354,862870.98297775575065,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,490521748.68340939528,1667103622.0147799269,5.0000000154193654637,64767.99928113813386
319,1742907936.0000110354,862870.98297775575065,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,490521748.68340939528,1667103622.0147799269,5.0000000154193654637,64767.99928113813386
320,1742908221.0000056505,306710.996971707864,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3722962550.7543884993,1826203290.5263647249,5.0000000154193654637,64767.99928113813386
321,1742907589.0000006113,276403.99715057277962,225.0000026362140294,225.0000026362140294,190.99999808734332563,63.999999994651363164,1738493451.549955126,461730922.12799591175,5.0000000154193654637,1025.9992494602077855
322,1742907589.0000006113,276403.99715057277962,225.0000026362140294,225.0000026362140294,190.99999808734332563,63.999999994651363164,1738493451.549955126,461730922.12799591175,5.0000000154193654637,1025.9992494602077855
323,1742907588.0000009679,170145.01515928541465,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1211188099.0372549504,53.21485363633837551,7.9999999547234296768,64240.000794727682656
324,1742907588.0000009679,170145.01515928541465,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1211188099.0372549504,53.21485363633837551,7.9999999547234296768,64240.000794727682656
325,1742907588.0000009679,170145.01515928541465,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1211188099.0372549504,53.21485363633837551,7.9999999547234296768,64240.000794727682656
326,1742907975.0000058768,407391.00065661385258,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,463255301.6883229802,53.21485363633837551,7.9999999547234296768,64240.000794727682656
327,1742908304.9999873594,368630.9992379909273,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1594383745.5161334513,53.21485363633837551,7.9999999547234296768,64240.000794727682656
328,1742907590.9999998979,125798.01482428382175,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,497840881.3716282182,53.21485363633837551,9.999999982499977673,5839.999753249341776
329,1742907590.9999998979,125798.01482428382175,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,497840881.3716282182,53.21485363633837551,9.999999982499977673,5839.999753249341776
330,1742907590.9999998979,125892.991212474444126,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,502050870.29594920785,53.21485363633837551,9.999999982499977673,5839.999753249341776
331,1742907590.9999998979,125892.991212474444126,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,502050870.29594920785,53.21485363633837551,9.999999982499977673,5839.999753249341776
332,1742907590.9999998979,125929.98563203368474,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,493001774.31441134645,53.21485363633837551,9.999999982499977673,5839.999753249341776
333,1742907590.9999998979,125929.98563203368474,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,493001774.31441134645,53.21485363633837551,9.999999982499977673,5839.999753249341776
334,1742907975.0000058768,407602.99722942234217,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2273495204.0114476907,463255308.19503521116,7.9999999547234296768,5839.999753249341776
335,1742907975.0000058768,407602.99722942234217,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2273495204.0114476907,463255308.19503521116,7.9999999547234296768,5839.999753249341776
336,1742908304.9999873594,368813.99623910685523,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3159485806.4759356738,1594383730.6198065396,7.9999999547234296768,5839.999753249341776
337,1742907598.0000003184,400817.00299221733923,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1211188247.800114467,498004774.69424002105,5.0000000154193654637,-0.0003508984923108471321
338,1742907598.0000003184,400817.00299221733923,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1211188247.800114467,498004774.69424002105,5.0000000154193654637,-0.0003508984923108471321
339,1742907975.0000058768,559399.0010677076896,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,463255301.6883229802,2273495200.4634777145,5.0000000154193654637,1025.9992494602077855
340,1742908304.9999873594,608539.0028662404695,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1594383745.5161334513,3159485851.5528019979,5.0000000154193654637,1025.9992494602077855
341,1742907590.9999998979,361295.99682268439906,177.00000127240952982,177.00000127240952982,143.00000102570773561,63.999999994651363164,1211188099.0372549504,498004774.69424002105,5.0000000154193654637,1025.9992494602077855
342,1742907590.9999998979,361295.99682268439906,177.00000127240952982,177.00000127240952982,143.00000102570773561,63.999999994651363164,1211188099.0372549504,498004774.69424002105,5.0000000154193654637,1025.9992494602077855
343,1742907589.0000006113,629170.00405070759916,121.999998687899051615,121.999998687899051615,88.00000017882900424,-1.6914715229680854502e-06,2803172166.572437704,467603717.1683203919,5.0000000154193654637,514.00022606487685906
344,1742907589.0000006113,629170.00405070759916,121.999998687899051615,121.999998687899051615,88.00000017882900424,-1.6914715229680854502e-06,2803172166.572437704,467603717.1683203919,5.0000000154193654637,514.00022606487685906
345,1742907589.0000006113,953341.98671837935876,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,53.21485363633837551,7.9999999547234296768,64240.000794727682656
346,1742907589.0000006113,953341.98671837935876,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,53.21485363633837551,7.9999999547234296768,64240.000794727682656
347,1742907590.9999998979,962913.99222114239143,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,53.21485363633837551,7.9999999547234296768,64240.000794727682656
348,1742907595.0000013884,965225.9888708112562,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,53.21485363633837551,7.9999999547234296768,64240.000794727682656
349,1742907603.0000014522,956876.00144626507046,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,53.21485363633837551,7.9999999547234296768,64240.000794727682656
350,1742907607.0000000255,718460.00302504911735,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,739516081.87645541225,7.9999999547234296768,1025.9992494602077855
351,1742907612.9999993441,922362.9903075997026,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140477929.6269156807,739516081.87645541225,7.9999999547234296768,1025.9992494602077855
352,1742907795.000000066,12624.0132583082620386,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,339754458.39763940778,53.21485363633837551,7.9999999547234296768,64240.000794727682656
353,1742907985.9999990365,74713.01510140791203,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4145396558.492244515,53.21485363633837551,7.9999999547234296768,64240.000794727682656
354,1742908166.9999840712,115346.00928931263181,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3140146783.5016316338,53.21485363633837551,7.9999999547234296768,64240.000794727682656
355,1742907590.9999998979,901513.0110129281542,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1144195274.222546674,53.21485363633837551,9.999999982499977673,65535.00109117498165
356,1742907590.9999998979,901513.0110129281542,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1144195274.222546674,53.21485363633837551,9.999999982499977673,65535.00109117498165
357,1742907590.9999998979,901513.0110129281542,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1144195274.222546674,53.21485363633837551,9.999999982499977673,65535.00109117498165
358,1742907591.9999995413,915144.99090215730007,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1144195274.222546674,53.21485363633837551,9.999999982499977673,65535.00109117498165
359,1742907667.9999986887,951169.99866121138973,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,357172952.85558359,53.21485363633837551,9.999999982499977673,65535.00109117498165
360,1742907750.0000015304,50954.010367504675145,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2002368770.0209293093,53.21485363633837551,9.999999982499977673,65535.00109117498165
361,1742907751.0000040907,74417.987181636029334,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2002368770.0209293093,53.21485363633837551,9.999999982499977673,65535.00109117498165
362,1742907751.999994983,90851.99379428717515,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2002368770.0209293093,53.21485363633837551,9.999999982499977673,65535.00109117498165
363,1742907752.9999975433,104354.99128291748298,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2002368770.0209293093,53.21485363633837551,9.999999982499977673,65535.00109117498165
364,1742907754.0000001037,113668.99763497535665,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2002368770.0209293093,53.21485363633837551,9.999999982499977673,65535.00109117498165
365,1742907755.0000026642,127849.985702306027775,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2002368770.0209293093,53.21485363633837551,9.999999982499977673,65535.00109117498165
366,1742907829.000005442,132811.01636906740538,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,3067782429.3554964212,53.21485363633837551,9.999999982499977673,65535.00109117498165
367,1742907891.0000008314,285034.00176012075693,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,3489521417.0136906821,53.21485363633837551,9.999999982499977673,65535.00109117498165
368,1742907957.9999973547,395466.99850271794796,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,29155756.795750390505,53.21485363633837551,9.999999982499977673,65535.00109117498165
369,1742908022.9999887572,457804.99992556219888,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1682752379.9962178818,53.21485363633837551,9.999999982499977673,65535.00109117498165
370,1742908091.0000228456,706976.9970229742996,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,4260133484.2030836302,53.21485363633837551,9.999999982499977673,65535.00109117498165
371,1742908155.0000000194,776524.9944160174034,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1266022684.106527532,53.21485363633837551,9.999999982499977673,65535.00109117498165
372,1742908222.9999874348,863176.0066042051997,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,2472058638.949982542,53.21485363633837551,9.999999982499977673,65535.00109117498165
373,1742908285.999997053,950975.99264294714555,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,3442590900.1962563626,53.21485363633837551,9.999999982499977673,65535.00109117498165
374,1742907760.0000037979,976992.0004650388904,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,631827423.578201871,53.21485363633837551,9.999999982499977673,64240.000794727682656
375,1742907760.0000037979,976992.0004650388904,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,631827423.578201871,53.21485363633837551,9.999999982499977673,64240.000794727682656
376,1742907760.9999946901,983099.99553616665935,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,631827423.578201871,53.21485363633837551,9.999999982499977673,64240.000794727682656
377,1742907764.0000023713,16705.009543353999362,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,631827423.578201871,53.21485363633837551,9.999999982499977673,64240.000794727682656
